College Name,Contact no,Email,Website,Address
"HNBGU Contact Number, Address & Location Map, Garhwal",01346-252143,registrar.hnbgu@gmail.com,http://hnbgu.ac.in/,H.N.B.Garhwal University  Srinagar u2013 246174  Dist.Garhwal (Uttarakhand)
"UPRTOU Contact Number, Address & Location Map, Allahabad",+91 522 4150500,http://www.uprtou.ac.in/index.php
"Mahatma Gandhi University Meghalaya Contact Number, Address & Location Map, Ri Bhoi",+91-8800398794,info@mgu.edu.in,https://www.mgu.edu.in/,"13th Mile,G.S. Road,Khanapara Under Dist-Ri-Bhoi, Meghalaya - 793101"
"SRM University Chennai Contact Number, Address & Location Map, Chennai",44-27453622,admissions.india@srmuniv.ac.in,https://www.srmist.edu.in,"SRM Institute of Science and Technology (formerly known as SRM University), SRM Nagar, Kattankulathur,  Kancheepuram District, Tamil Nadu - 603203"
"Jain University Contact Number, Address & Location Map, Bengaluru","+91-7337618222, +91-8046650130, +91-9606966285, +91-6362886441",admissions@jainuniversity.ac.in,http://www.jainuniversity.ac.in,"44/4, District Fund Road Jayanagar 9th Block Bangalore - 560069"
"Al Azhar Group Of Institutions Contact Number, Address & Location Map, Idukki",91 4862249101,info@aamc.org.in,http://www.alazharthodupuzha.org/al-azhar-college-of-arts-and-science,"Perumpillichira P O, Thodupuzha, Idukki (Dist), Kerala 685605, India."
"Dips Group Of Institutions Contact Number, Address & Location Map, Jalandhar",91-181-2480125,ceo.dips@gmail.com,http://www.dipsedu.com/colleges/b_ed_dhilwan/intro-coll-dhilwan.html,"191-Gujral Nagar, Jalandhar Punjab, India"
"Dewan V.S Group Of Institutions Contact Number, Address & Location Map, Meerut",0121244 0315,info@dewaninstitutes.org,http://www.dims.dewaninstitutes.org/,"Delhi - Mussorie By Pass Road , (NH-58), Partapur, Meerut , Uttar Pradesh, India"
"Continental Group Of Colleges Contact Number, Address & Location Map, Fatehgarh Sahib",01762-505600,info@continental.ac.in,http://continental.ac.in/higher-studies.php,"Continental Group of Institutes - Fatehgarh Sahib Jalvehra, G.T.Road, NH-1, Fatehgarh Sahib, Punjab 140406"
"IPSA Indore Contact Number, Address & Location Map, Indore","+91-9229498055, +91-7314014578",admission@ipsacademy.org,http://www.ipsacademy.org,"Knowledge Village, Rajendra Nagar, AB Road, Indore (M.P.)"
"Indus Group Of Institutes Contact Number, Address & Location Map, Una",01975-398200,info@iiuedu.in,http://www.iiuedu.in/programs-offered.php,"VPO Bathu, Tehsil Haroli, District UNA"
"Mewar University Contact Number, Address & Location Map, Chittorgarh","91-180030707373, 91-1471-285451, 52, 57, 91-9414109080, 91-9782559399, 91-9694618009, 91-7014375624",admission@mewaruniversity.org,http://www.mewaruniversity.org,"NH-48 Gangrar, Chittorgarh, Rajasthan-312901"
"Sunder Deep Group of Institutions Contact Number, Address & Location Map, Ghaziabad","+91-78 400 90830, +91-1800 833 0080",admission@sunderdeep.ac.in,http://www.sunderdeep.ac.in,"NH 24 Delhi Hapur Road,Dasna Ghaziabad"
"Tamil Nadu Open University Contact Number, Address & Location Map, Chennai",+91-7810003388,contact@tnou.ac.in,http://digivarsity.com/tnoulrc/
"Acharya Nagarjuna University - Centre for Distance Education Contact Number, Address & Location Map, Guntur",0863 234 6138,registraranu@yahoo.co.in,https://www.nagarjunauniversity.ac.in/,"NH16, Nagarjuna Nagar, Guntur, Andhra Pradesh 522510"
"Uttarakhand Open University Contact Number, Address & Location Map, Haldwani",+91-8899660011,admin@uouonline.in,http://www.uouonline.in
"TeamLease Skills University Contact Number, Address & Location Map, Vadodara","+91-265 6189100/113, +91-9426805679",info@teamleaseuniversity.ac.in,http://www.teamleaseuniversity.ac.in,"ITI Campus, ITC Building, Tarsali Rd, Sharad Nagar, Tarsali, Vadodara, Gujarat 390009"
"Maharishi Markandeshwar University, Mullana  Contact Number, Address & Location Map, Ambala","+91-1731-274475,76,77,78",info@mmumullana.org,http://www.mmumullana.org,"Mullana University Road, Mullana, Highway, Yamuna Nagar, Haryana 133207"
"NSHM Durgapur Contact Number, Address & Location Map, Durgapur",+91-343 253 3813/14,contactus@nshm.com,http://www.nshm.com,"DURGAPUR KNOWLEDGE CAMPUS Arrah, Shibtala Via Muchipara, Durgapur"
"Sri Sukhmani Group of Institutions Contact Number, Address & Location Map, Mohali","+91-1762-524805,506445,",registrar@srisukhmanigroup.edu.in,http://www.srisukhmanigroup.edu.in,SRI SUKHMANI GROUP OF INSTITUTIONS Derabassi -140 507
"Continental Group of Institutes Contact Number, Address & Location Map, Fatehgarh Sahib",+91-1762505600,info@continental.ac.in,http://www.continental.ac.in/
"Mats University Contact Number, Address & Location Map, Raipur","0771-4078994, 4078995, 4078996",admissions@matsuniversity.ac.in,https://matsuniversity.ac.in/,"Aarang, Kharora Highway, Aarang, Raipur, CG, 493 441"
"Jamia Millia Islamia Contact Number, Address & Location Map, Delhi",11 26985831,mshakeel@jmi.ac.in,http://jmi.ac.in/fet,"Faculty of Engineering and Technology,Jamia Millia Islamia,New Delhi-110025,"
"Garden City University Contact Number, Address & Location Map, Bengaluru",+91-9019921992,gcu@gardencity.university,http://www.gardencitycollege.edu,"16th KM, Old Madras Road, Bangalore- 560 049"
"Ganpati Group Of Institutions Contact Number, Address & Location Map, Yamunanagar",ganpatibilaspur@gmail.com,http://www.ganpatiinstitutions.com/ganpati-business-school-gbs69.html,"Chhachhrauli Road,Bilaspur-135102,Distt. Yamuna Nagar (Haryana)"
"Driems Group Of Institutions Contact Number, Address & Location Map, Cuttack",+91-671-2595061/62 /63/ 64/ 65,info@driems.ac.in,http://www.driems.ac.in,"Tangi, Cuttack-754 022, Odisha, India."
"East Point Group Of Institutions Contact Number, Address & Location Map, Bengaluru","+91-80-28472999, 25073904",info@eastpoint.ac.in,http://www.eastpoint.ac.in/colleges/epcet/,Jnana PrabhaEast Point CampusVirgo Nagar PostAvalahalliBangalore-560049KarnatakaIndia
"Elite Group Of Institutions Contact Number, Address & Location Map, Kolkata",033-25956125,info_eiem@petindia.org,http://petindia.org/eiem/,"Karnamadhavpur, P.S. Ghola, Sodepur, Kolkata pin-700113."
"Kohinoor Group Of Institutions Contact Number, Address & Location Map, Mumbai",+91 (022) 30806575,kimi@kohinoor.ac.in,http://kimi.kohinoor.ac.in/,
"Kumaun University Contact Number, Address & Location Map, Nainital",05942 236 856,kumba_btl@yahoo.co.in,http://kunainital.ac.in/,"Sleepy Hollow, Nainital - Kaladungi Rd, Ayarpatta, Nainital, Uttarakhand- 263001"
"Kingston Educational Institute Contact Number, Address & Location Map, Kolkata","+91-3325429800,+91-8100981098,+91-9883493503,+91-9681848780,+91-3325389508",keduins@gmail.com,http://www.keical.edu.in,"Bus Stop - Kajibari, Berunanpukuria, P.O. Malikapur, Adjacent to W.B. State University, Barasat, Dist. 24 Pgs. (N) Kol - 126, W.B."
"Rayat Bahra Group Of Institutions Contact Number, Address & Location Map, Hoshiarpur",+91-9988400354,admissionshspcampus@rayatbahra.com,http://www.rayatbahrahsp.com,"Hoshiarpur-Chandigarh Road, 3 Km from Hoshiarpur City, Punjab"
"Regal Group Of Institutions Contact Number, Address & Location Map, Ratnagiri",(02355 ) 259393,regalcollegechiplun@gmail.com,http://www.regalcollege.in/chiplunbschos.html,"Regal College of Hotel Management and Tourism, Chiplun.At-Kondhe, Guhagar Road,Tal-Chiplun, Dist-Ratnagiri"
"Rkdf University Contact Number, Address & Location Map, Bhopal",0755-2740395,vc@rkdf.ac.in.,https://www.rkdf.ac.in,"RKDF UNIVERSITY                                              AIRPORT BY PASS ROAD,GANDHI NAGAR, BHOPAL                                              MADHYA PRADESH, INDIA"
"SEA Group of Institutions Contact Number, Address & Location Map, Bengaluru",+91-80 65470229,seaeduinfo@seaedu.ac.in,http://www.seaedu.ac.in/degree.htm,"Ekta Nagar, Basavanapura, Virgonagar P.O, K R Puram, Bangalore 560049, India."
"Vjp Group Of Colleges Contact Number, Address & Location Map, Tiruchirappalli",0431-6525791,http://www.vjpcollege.net/bedu.php,"Siruganur, Trichy- Chennai Highway, Trichy- 621105."
"MIT World Peace University Contact Number, Address & Location Map, Pune","+91-20-7117-7104, +91-20-7117-7105",admissions@mitwpu.edu.in,http://www.mitwpu.edu.in,"MIT World Peace University  S.No.124, Paud Road, Kothrud, Pune,  Maharashtra 411038"
"NIPS Hotel Management, Ranchi Contact Number, Address & Location Map, Ranchi",+91-6366782382,admission@nipsgroup.in,http://www.nipsgroup.in,"Ashram Marg, Opposite Military Firing Range, Bariatu, Ranchi, Pin- 834 009 Jharkhand, India"
"Bhartiya Skill Development University Contact Number, Address & Location Map, Jaipur","+91-0141-6655440/41,  +91- 9828882458",admissions@ruj-bsdu.in,http://www.ruj-bsdu.in/#1,"Plot 001-002, DTA, Mahindra World City, Off Ajmer Road, Jaipur- 302042."
"IBMR IBS College Contact Number, Address & Location Map, Bengaluru","+91- 9036313131,+91-77958 52804",admissions@ibmrbschool.org,http://www.ibmribscollege.com,"29th Main Rd, EWS Colony, Stage 2, BTM Layout, Bengaluru, Karnataka 560076"
"NIPS Hotel Management, Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar",+91-6366782382,admission@nipsgroup.in,http://www.nipsgroup.in,"Plot No -74, K3, Ghatikia Khandagiri Near Wishdom School, Khorda, Bhubaneswar – 751 003, Odisha. India"
"NIPS Hotel Management, Shillong Contact Number, Address & Location Map, Shillong",+91-6366782382,admission@nipsgroup.in,http://www.nipsgroup.in,"Nongmynsong, Umkdait East Khasi Hills, Shillong- 793019, Meghalaya"
"Manipal University Contact Number, Address & Location Map, Manipal",92437-77733,admissions@manipal.edu,https://manipal.edu/,"Manipal Academy of Higher Education, manipal.edu, Madhav Nagar, Manipal-576104, Karnataka"
"OM Sterling Global University Contact Number, Address & Location Map, Hisar",+91-8607899999,admissions@osgu.ac.in,http://www.osgu.ac.in,"OM Sterling Global University, NH-52, Chandigarh Road, Hisar, Haryana 125001"
"Guru Nanak Dev University Contact Number, Address & Location Map, Amritsar",91-183-2258802-09,gnduexam@gmail.com.,http://online.gndu.ac.in/index.aspx,"Guru Nanak Dev University Grand Trunk Road, Off NH 1, Amritsar, Punjab-143005 India"
"Doon Group of Colleges Contact Number, Address & Location Map, Dehradun","+91-9837008360,+91-9548001418,+91-9548059985",info@dpmc.in,https://www.dpmc.in/,"28 - Chakrata Road, (Behind Bindal Petrol Pump), Dehradun - 248 001 (Uttarakhand)"
"NSAM Academy Navi Mumbai Contact Number, Address & Location Map, Navi Mumbai","+91-9987802220, +91-9082918661",nsamacademy5@gmail.com,http://www.nsamacademy.com,"No.28 Shree Ambika Heritage, sector 1, kharghar, Navi mumbai, next to kharghar station , 410210"
"Remo International College Contact Number, Address & Location Map, Chennai",+91-99402 66655,cdoremocollege@gmail.com,http://remocollege.com/,"9, GST Road, Guindy Institutional Area, SIDCO Industrial Estate, Guindy, St Thomas Mount, Chennai - 600016"
"Skybird Aviation, Hyderabad Contact Number, Address & Location Map, Hyderabad","+91-9606464261, +91-9606464262, +91-9606464263, +91-08023330242, +91-7337887888",info@skybirdaviation.edu.in,http://www.skybirdaviation.edu.in/,"Building, Aditya Trade Centre, 302, Passport office, Satyam Theatre Rd, Ameerpet, Hyderabad, Telangana 500038"
"Amity University Punjab Contact Number, Address & Location Map, Mohali","+91-80459-26489, +91-1800-20-26489",admissions@pb.amity.edu,http://www.amity.edu/mohali,"Amity University, Sector 82A, IT City, International Airport Road, Mohali"
"Shri Shankaracharya Professional University Contact Number, Address & Location Map, Bhilai",+91-788-4088810 / 4088888,info@shrishankaracharyauniversity.com,http://www.shrishankaracharyauniversity.com,"Opp. To Shri Shankaracharya Institute of Medical Sciences, Junwani Road, Junwani, Bhilai"
"ITM Vocational University Contact Number, Address & Location Map, Vadodara","+91-7043341951, +91-7043341952/ 53, +91-9574005022",admissions@itmvu.in,http://www.itm.ac.in,"ITM Vocational University, Plot 6512,Ajwa Nimeta Road,Ravaal, Taluka: Waghodia,Vadodara,Gujarat"
"Sant Baba Bhag Singh University Contact Number, Address & Location Map, Jalandhar",+91-8146620136,admissionsbbsiet@gmail.com,http://www.sbbsuniversity.ac.in,"Sant Baba Bhag Singh University, Village Khiala, P.O Padhiana, Distt. Jalandhar - 144030"
"Shekhawati Group Of Institutions Contact Number, Address & Location Map, Sikar",+91-9414039303,info.sgisikar@gmail.com,https://sgisikar.org/,"Behind Circuit House, Jaipur Road, Sikar (Rajasthan)"
"Sri Sai Group of Institutes (SIM), Pathankot Contact Number, Address & Location Map, Pathankot",+91-84271-84271,director.sscet@srisaigroup.in,http://www.srisaigroup.in,"V.P.O-Bungal, Dalhousie Road, Badhani - Pathankot-145001"
"Sri Sai Group Of Institutes (SIET), Amritsar Contact Number, Address & Location Map, Amritsar",mannawala.campus@srisaigroup.in,http://srisaigroup.in/?page_id=54,ManawalaAmritsar – 143115 (Punjab)
"Srinivas Group Of Institutions Contact Number, Address & Location Map, Mangalore",91 824 2425966,info@srinivasgroup.com,http://www.srinivasgroup.com/institution/Srinivas-College-of-Education,"Pandeshwar, Mangalore-575001, Karnataka, India."
"Sri Sai Groups Of Institutions Contact Number, Address & Location Map, Gurdaspur",chairman@srisaigroup.in,http://www.srisaigroup.in
"Sri Satya Sai University Of Technology & Medical Sciences Contact Number, Address & Location Map, Sehore",info@sssutms.co.in,http://www.sssutms.co.in
"Universal Group of Institutions (UBS), Mohali Contact Number, Address & Location Map, Mohali","+91-92162-77013, +91-92160-77002, +91-1800 419 0533",deancorporateaffairs@ugichd.edu.in,http://www.ugi.ac.in,"Lalru  Chandigarh-Ambala Highway,  Tehsil:- Dera Bassi, Distt. Mohali-140501, PUNJAB"
"Uei Global Group Of Institutions Contact Number, Address & Location Map, Lucknow",0522 - 4415151,info@uei-global.com,http://www.uei-global.com/,2 FloorTC-57 VShalimar TowerVibhuti KhandGomti NagarLucknowUttar PradeshIndia- 226016
"Utm'S Group Of Colleges Contact Number, Address & Location Map, Shillong",0364-2500989,info@utm.ac.in,http://www.utm.ac.in/school-of-media-and-communication.php,Bawri Mansions3rd & 4th FloorsJowai RoadDhankhetiShillongMeghalaya
"SRMU Lucknow Contact Number, Address & Location Map, Lucknow","+91 9838904666,+91 7880313888, +91-18001026004",admissions@srmu.ac.in,http://www.srmu.ac.in,"Village - Hadauri, Post - Tindola, Lucknow-Deva Road, Barabanki, Uttar Pradesh - 225003"
"Sai Group Of Institutions Contact Number, Address & Location Map, Dehradun","+91-9837093525, +91-8193936666",info@sipasddn.com,http://www.sipasddn.com,"26A, Rajpur Road, Adjacent Hotel Meedo Grand, Dehradun, INDIA"
"Srinivas University, Mangalore Contact Number, Address & Location Map, Mangalore","+91-8242444891,+91-824 2412382, 2444891, 2422381, +91-7026436197",admission@srinivasuniversity.ac.in,http://www.srinivasuniversity.edu.in,"Srinivas Nagar, Mukka, Surathkal, Mangalore u2013 574146 , INDIA"
"Career Point University Contact Number, Address & Location Map, Kota",+91-80-47250033,info@cpuniverse.in,http://www.cpur.in,"Career Point, CP Tower-2,Road No.-1,IPIA,Kota(Rajasthan)"
"KCIC Chennai Contact Number, Address & Location Map, Chennai",+91-4467496900,study@cornerstone.edu.in,https://cornerstone.edu.in,"36, East Coast Road, Opposite to MGM Theme Park, Muttukadu, Chennai, Tamil Nadu 603112."
"Institute of Hotel Management and Culinary Studies, Ajmer Contact Number, Address & Location Map, Ajmer",9887555589,"jyoti.ihmcs@gmail.com, ritukala.ihmcs@gmail.com",http://ihmcs.net,"New Holiday Inn Hotel, C-68,69. Near BSNL choraha, B.K Kaul nagar, Ajmer- 305004"
"NIILM University Contact Number, Address & Location Map, Kaithal",9992800258,info@niilmuniversity.in,http://www.niilmuniversity.in,"9 Km Milestone, NH-65, Kaithal - Ambala Road, Kaithal, Haryana 136027"
"Jayoti Vidyapeeth Women's University Contact Number, Address & Location Map, Jaipur","+91-18005722266, +91-9001096035, +91-141-2370501",admisision@jvwu.ac.in,http://www.jvwu.ac.in,"Vedant Gyan Valley, Village-Jharna, Mahala Jobner Link Road, NH-8 Jaipur Ajmer Express Way, Jaipur, Rajasthan (INDIA)"
"SANGAM UNIVERSITY Contact Number, Address & Location Map, Bhilwara",7891-0500-00/05,info@sangamuniversity.ac.in,https://www.sangamuniversity.ac.in/,"Sangam University u2013 NH-79, Bhilwara Chittor Bypass, Bhilwara, Rajasthan, India"
"AAFT University, Raipur Contact Number, Address & Location Map, Raipur",+91-7714282200,enquiry@aaft.edu.in,https://aaft.edu.in/,"AAFT University Of Media And Arts Vill. Manth, Kharora, District – Raipur, Chhattisgarh- 493225"
"Geetanjali University Contact Number, Address & Location Map, Udaipur",91-294-2500000-06,contactus@geetanjaliuniversity.com,https://www.geetanjaliuniversity.com/,"Hiranmagri Extension, Manwakhera, NH-8 Bypass, Near Eklingpura Chouraha, Udaipur, Rajasthan 313002"
"Shyam University Contact Number, Address & Location Map, Dausa","+91-8890202999, +91-8890203999, +91-8890204999,+91-8890205999",info@shyamuniversity.in,http://www.shyamuniversity.in,"Dehlal-Deedwana, Lalsot Byepass, NH-11A Extension, Teh Lalsot, Distt. Dausa, Rajasthan - 303511"
"Vainavi Educational Institutions Contact Number, Address & Location Map, Hyderabad",+91-9533559202,director@vainaviedu.com,http://www.vainaviedu.com,"OPP. TSRTC BUS STOP, MOOSA PET, HYDERABAD"
"Vidya Jyoti Eduversity Contact Number, Address & Location Map, Chandigarh","+91-8055330550, +91-9876163055",vjes.adms@gmail.com,http://www.vjes.org,"VPO, Gholumajra, Nr. NHAI Toll Plaza, Chandigarh - Ambala Highway, Derabassi, Punjab, INDIA"
"Rustomjee Academy for Global Careers Contact Number, Address & Location Map, Mumbai",+91-9867295822,enquiries@ragc.rustomjee.com,https://ragc.in/,"RAGC, Rustom Irani Marg, Rustomjee Acres, Dahisar (W), Mumbai u2013 400068"
"ISH Gurgaon Contact Number, Address & Location Map, Gurgaon","+91-77108-45555, +91-77108-65555",admissions@ish.edu.in,http://www.ish.edu.in,"Vatika City Centre, Block C, Sector 83, next to Hyatt Regency, Gurugram, Haryana 122004"
"Ascend Aviation Academy, Chennai Contact Number, Address & Location Map, Chennai","+91-9962272363, +91-7356939900",info@ascendaviation.in,http://www.ascendaviation.in,"249 First Floor MKN Road, Alandur, Chennai 600016"
"Ramanath Payyade College of Hospitality Management Studies Contact Number, Address & Location Map, Mumbai","+91 9372771011, +91 9372771012, +91 9372771013",info.rpchm@gmail.com,http://www.rph.bunts.edu.in,"Shashi Manmohan Shetty Higher Education Complex, Buntara Bhavana Marg, Opp Buntara Bhavan, Kurla (East), Mumbai - 400070"
"Sigma University Contact Number, Address & Location Map, Vadodara","+91-7576176000, +91-2668267000/111",admissions@sigma.ac.in,http://www.sigma.ac.in/,"Bakrol, Ajwa-Nimeta Road, Waghodia, Vadodara 390019"
"SRM UNIVERSITY SIKKIM Gangtok Contact Number, Address & Location Map, Gangtok","+91 3592-231666, +91 3592-232666",registrar@srmus.ac.in,http://www.srmus.ac.in/
"IIFA Lancaster Degree College Contact Number, Address & Location Map, Bengaluru","+91-7349208111, +91-9845984211,+91-9591592999",iifamultimediaadmissions@gmail.com,https://www.iifalancasterdegreecollege.com/,"#5,14/2, Suvarna Jyothi Layout, Jnanaharathi Post, Nagadevanahalli"
"Graphic Era University Contact Number, Address & Location Map, Dehradun","+91 135 2643421,+91 135 2642727, 1800 18000 14",admissions@geu.ac.in,https://www.geu.ac.in,"Graphic Era Bell Road, Clement Town Dehradun, Uttarakhand"
"Sister Nivedita University Contact Number, Address & Location Map, Kolkata","+91-9830239601,+91-9830239701",info@snuniv.ac.in,https://snuniv.ac.in,"DG 1/2 New Town,Action Area 1 (Beside Rabindra Tirtha) Kolkata 700156"
"Apex University Contact Number, Address & Location Map, Jaipur",+91-141 6660999,info@apexuniversity.co.in,http://www.apexuniversity.co.in,"Sector 5, VT Road, Mansarovar, Jaipur"
"Apex College For Girls, Jaipur Contact Number, Address & Location Map, Jaipur",+91-141-6660999,directoradm@apexedu.org,http://www.apexedu.org/apex-college-girlsacg,"Shipra Path, Mansarovar Jaipur 302 020 (Rajasthan), India."
"Tilak Maharashtra Vidyapeeth Contact Number, Address & Location Map, Pune","+91 20 24403000, 24261856, 24264699",registrar@tmv.edu.in,http://www.tmv.edu.in/,"Tilak Maharashtra Vidyapeeth Vidyapeeth Bhavan, Gultekadi, Pune 411 037"
"Shridhar University Contact Number, Address & Location Map, Pilani",+91-1559-298551,info@shridharuniversity.ac.in,https://shridharuniversity.ac.in,"Pilani-Chirawa Road, Pilani, Jhunjhunu (Rajasthan)"
"Arni University Contact Number, Address & Location Map, Kangra",+91-9888599200,info@arni.in,http://www.arni.in/,"Arni University, Tehsil Indora, Kathgarh, Himachal Pradesh 176401"
"ISBM University Contact Number, Address & Location Map, Mumbai",+91-7304111111/ +91-22-40127205/               +91-22-26285269,mumbai@isbm.org.in,https://www.isbm.org.in/index.php,"ISBM, 2nd Floor, Sukhmani Building, Opp Nadco Shopping Centre, S V Road, Andheri West, Mumbai - 400058, Maharashtra, INDIA"
"JS University Contact Number, Address & Location Map, Shikohabad",9458452887,jsuniversityshikohabad@gmail.com,https://www.jsu.edu.in/Default.aspx,"Mainpuri Road, Shikohabad Distt. Firozabad (U.P)"
"Sabarmati University Contact Number, Address & Location Map, Ahmedabad","9081911124, 9081911130",info@ctu.org.in,https://www.ctu.org.in/,"Near Greenwood Resort, Vaishnodevi Circle, Sardar Patel Ring Road, Ognaj, Post Office Chandlodia, Ahmedabad, Gujarat 382481"
"Vishwakarma University Contact Number, Address & Location Map, Pune",090670 022 23 / 24 / 25 / 26,admissions@vupune.ac.in,https://www.vupune.ac.in/,"VISHWAKARMA UNIVERSITY Survey No. 2, 3, 4 Laxmi Nagar, Kondhwa Budruk, Pune - 411 048. Maharashtra, India."
"JSHM Vadodara Contact Number, Address & Location Map, Vadodara","+91-265 2225114, +91-265 2226114, +91-9925001751",Info@jshm.co.in,http://www.jshm.co.in,"8th Floor, Alankar Towers, Opposite M.S University, Sayajijunj, Vadodara 390020"
"SGI Pune Contact Number, Address & Location Map, Pune","+91-9922992917,+91-9011036205,9822598226, 020-25293332",enquiry@iiaeit.org,http://www.sgipune.in,"Shastri Campus, S No. 85, NDA Road, Shivane, Pune 411023 (MS)"
"Kamla Poddar Institute Contact Number, Address & Location Map, Jaipur","+91-931 406 6690, +91-935 141 0841",enquiry@poddareducation.com info@poddareducation.com,http://www.poddareducation.com,"KPI Campus, Behind Shri Ram Mandir, Power House Road, Bani Park, Jaipur"
"Fighter Wings Aviation Academy Contact Number, Address & Location Map, Chennai","+91-7448833422, +91-4448599982",alex.fighterwingsaviation@gmail.com,http://www.fighterwingsaviationcollege.com,"E J R Enclave, No.1/40H, 2nd Floor, Mount Poonamalle High Rd, St Thomas Mount, Tamil Nadu 600016"
"BEST bangalore Contact Number, Address & Location Map, Bengaluru","+91-85500 11999,+91-9555630630",admissions@bestinstitution.in,http://www.bestinstitution.in,"#388, Bluemoon Prime 2nd floor, North Block 9th Main Road Sector-7, HSR Layout, BANGALORE – 560102"
"Ambala Institute of Hotel Management, Ambala Contact Number, Address & Location Map, Ambala","91+8950077977 ,7082309777",info@ihmambala.com,https://www.ihmambala.com/,"Ambala Institute of Hotel Management,  9th Milestone, Chandigarh Highway,  Ambala city, Haryana 134007"
"Agrawal Institute of Hotel Management, Jaipur Contact Number, Address & Location Map, Jaipur",+91-7665654054,principal.aihmjaipur@gmail.com,http://www.aihmjaipur.com,"Agrasen Katla, Agra Road, Near Sanganeri Gate, Jaipur, Rajasthan- 302003"
"GH Raisoni University, Saikheda Contact Number, Address & Location Map, Chhindwara","+91-9111104290, +91-9111104291",info@ghru.edu.in,https://ghru.edu.in/,"G H Raisoni Nagar, Gram Doda Borgaon,Teh. Sausar, Dist. Chhindwara 480337 (MP)"
"Dnyaneshwar Institute of Hospitality Management Contact Number, Address & Location Map, Palghar","+91-7378800222, +91-378899222",dihmpalghar@gmail.com,http://www.dnyaneshwar.org,"Pool Naka Mahim, Kelva Beach Road, Tal./Distt. Palghar - 401402"
"MIT University Contact Number, Address & Location Map, Shillong",+91-7005485794,albert.marpan@mitu.edu.in,http://www.mituniversityindia.edu.in,"MIT University of Meghalaya Nongshilliang, Near Sunny Dale School, Nongthymmai, Shillong - 793014"
"Magarpatta Institute of Hospitality Management Contact Number, Address & Location Map, Pune","+91-7719832832, +91-8411835835",info@mihms.com,http://www.mihms.com,"S.No. 133/1+2, Near West Gate, Magarpatta City, Hadapsar, Pune 411028."
"Bishop Heber College - [BHC], Thiruchirapalli Contact Number, Address & Location Map, Tiruchirappalli",+91-431-2770136/2770158/2772345,principal@bhc.edu.in,http://www.bhc.edu.in,"Bishop Heber College (Autonomous) Post Box No. 615, Tiruchirappalli - 620 017 Tamil Nadu,India."
"Anna School of Science and Management, Virudhunagar Contact Number, Address & Location Map, Virudhunagar",+91-9842113045/20/24,annaduraimba@gmail.com,http://www.annacollege.com,"ARANGASALAI, TPK MAIN ROAD,NEAR PKN MATRIC SCHOOL,PASUMALAI,MADURAI"
"MH Cockpit Aviation Academy Contact Number, Address & Location Map, Chennai","+91-9345223912, +91-9345212341",ceo@mhcockpit.com,http://www.mhcockpit.com,"Olympia Tech Park, Guindy , Chennai"
"IBSW bangalore Contact Number, Address & Location Map, Bengaluru",+91-7978570071;  +1 (703) 464-6250,admissions@ibswashington.com,http://www.ibswashington.com,"#56-04, DR Bendre Layout, Narayanapura, Bengaluru, Karnataka 560077"
"SUN International Institute for Tourism & Management (Sun Beach Campus) Contact Number, Address & Location Map, Visakhapatnam","+91- 8575795757,0891 25977777, 25979797",info@sun.edu.in,http://www.sun.edu.in,"Beach Road, SC No 118 Yendada Village, Sagarnagar, Visakhapatnam."
"International Institute of Aviation Pvt Ltd Contact Number, Address & Location Map, Bengaluru","+91-82968-29654, +91-80430-26430",info@flyiia.com,http://www.flyiia.com,"1st Floor, Above SBI, AVS Compound, Block – 4 Kormangala, Bengaluru – 560 034"
"IIMS Kolkata Contact Number, Address & Location Map, Kolkata","+91-8240019828, +91-7605044511",contact@iimskolkata.co.in,http://www.iimskolkata.co.in,"59, Salt Lake Sector 5, Electronics Complex, Kolkata, West Bengal, India -700091"
"Chhatrapati Shivaji Maharaj University Contact Number, Address & Location Map, Navi Mumbai","+91-9068110110, +91-8976111144 / 66",admission@csmu.ac.in,http://www.csmu.ac.in,"Near Shedung Toll Plaza, Old Mumbai-Pune Highway, Panvel, Navi Mumbai, Maharashtra Pincode 410206."
"Australian Careers College, Hyderabad Contact Number, Address & Location Map, Hyderabad","+91-4023740999, +91-7660092999,+91-7660014999",info@accedu.org,http://www.accedu.org,"Plot no: 101, Road # 01 Near Radhika Theater Anupuram Colony, AS RAO NAGAR, Hyderabad."
"IEC Group of Institutions Contact Number, Address & Location Map, Greater Noida","+91-120-2322858, 2322675","admissions@ieccollege.com, enquiry@ieccollege.com",http://www.iec.edu.in,"Plot No.:-4, Knowledge Park-1, Institutional Area, Surajpur Kasna Road,  Greater Noida, District:- Gautam Budh Nagar, Uttar Pradesh-201310, (India)"
"Surana College (Peenya Campus) Contact Number, Address & Location Map, Bengaluru","+91-80-23370057 , 23370056",principal@suranacollegepeenya.edu.in,http://www.suranacollegepeenya.edu.in,"167, 5th main road, Industrial Suburbs, Peenya 2nd Stage, Bangalore 560022"
"Vivekanand Institute of Management Contact Number, Address & Location Map, Ahmedabad","+91-8238934429, +91-9099970068, +91-7927621155",info@vivekanandinstitute.com,http://www.vivekanandinstitute.com,"VIM Campus , Behind Shivam Appartment, Nr. Vyaswadi Akhbarnagar Nava Vadaj, Ahmedabad - 380 013, Gujarat."
